film_id,year,month,rating,average
306,2013,9,6.0,7.555555555555555
306,2014,2,3.0,5.0
306,2014,10,3.0,5.0
306,2014,12,7.0,5.0
306,2015,3,7.0,6.285714285714286
306,2015,4,5.5,6.285714285714286
306,2015,5,1.0,6.285714285714286
306,2015,6,10.0,6.285714285714286
306,2015,7,7.0,6.285714285714286
306,2015,12,8.0,6.285714285714286
306,2016,3,7.0,8.5
306,2016,4,10.0,8.5
306,2016,8,9.5,8.5
306,2016,9,8.0,8.5
306,2016,10,6.5,8.5
306,2016,12,9.333333333333334,8.5
306,2017,2,9.0,7.444444444444445
306,2017,6,7.0,7.444444444444445
306,2017,8,3.0,7.444444444444445
306,2017,10,8.5,7.444444444444445
306,2017,11,7.0,7.444444444444445
306,2017,12,7.5,7.444444444444445
306,2018,1,6.0,6.25
306,2018,5,9.0,6.25
306,2018,6,3.0,6.25
306,2018,9,2.0,6.25
306,2018,10,8.0,6.25
306,2018,11,7.0,6.25
306,2018,12,7.0,6.25
306,2019,2,7.0,5.944444444444445
306,2019,4,8.0,5.944444444444445
306,2019,5,8.0,5.944444444444445
306,2019,6,5.5,5.944444444444445
306,2019,8,6.25,5.944444444444445
306,2019,9,8.5,5.944444444444445
306,2019,10,2.5,5.944444444444445
306,2019,11,7.0,5.944444444444445
306,2019,12,1.0,5.944444444444445
306,2020,1,4.0,6.666666666666667
306,2020,2,8.0,6.666666666666667
306,2020,4,7.333333333333333,6.666666666666667
306,2020,5,8.5,6.666666666666667
306,2020,6,5.25,6.666666666666667
306,2020,7,4.5,6.666666666666667
306,2020,9,8.0,6.666666666666667
306,2020,10,6.6,6.666666666666667
306,2020,11,6.5,6.666666666666667
308,2010,4,6.0,5.25
308,2010,8,8.0,5.25
308,2010,10,5.0,5.25
308,2010,11,2.0,5.25
308,2011,7,5.5,6.4
308,2011,8,6.5,6.4
308,2011,9,8.0,6.4
308,2012,10,5.0,4.0
308,2012,12,3.0,4.0
308,2013,1,3.0,4.6
308,2013,7,6.0,4.6
308,2013,8,8.0,4.6
308,2013,12,3.0,4.6
308,2014,5,6.0,6.0
308,2014,6,6.0,6.0
308,2015,2,9.0,7.285714285714286
308,2015,4,7.5,7.285714285714286
308,2015,5,7.0,7.285714285714286
308,2015,7,7.0,7.285714285714286
308,2015,11,6.5,7.285714285714286
308,2016,12,7.0,7.0
308,2017,5,7.0,6.0
308,2017,6,5.5,6.0
308,2017,7,5.0,6.0
308,2017,10,9.0,6.0
308,2017,11,4.0,6.0
308,2018,6,7.0,6.4
308,2018,8,7.0,6.4
308,2018,9,4.5,6.4
308,2018,11,9.0,6.4
308,2019,1,3.0,4.8
308,2019,6,7.0,4.8
308,2019,7,6.0,4.8
308,2019,10,7.0,4.8
308,2019,12,1.0,4.8
308,2020,1,7.0,6.0
308,2020,4,4.0,6.0
308,2020,5,7.5,6.0
308,2020,6,6.0,6.0
308,2020,8,7.0,6.0
308,2020,10,5.5,6.0
308,2020,11,7.0,6.0
308,2020,12,3.0,6.0
309,2010,1,7.0,6.0
309,2010,2,6.333333333333333,6.0
309,2010,4,6.0,6.0
309,2010,5,6.0,6.0
309,2010,6,5.0,6.0
309,2010,7,8.0,6.0
309,2010,9,5.0,6.0
309,2010,10,3.0,6.0
309,2010,11,4.5,6.0
309,2010,12,9.0,6.0
309,2011,4,5.0,6.0
309,2011,7,6.0,6.0
309,2011,8,8.5,6.0
309,2011,9,5.0,6.0
309,2011,11,3.0,6.0
309,2011,12,7.0,6.0
309,2012,1,7.0,5.545454545454546
309,2012,2,10.0,5.545454545454546
309,2012,5,7.0,5.545454545454546
309,2012,7,7.0,5.545454545454546
309,2012,8,7.25,5.545454545454546
309,2012,10,1.0,5.545454545454546
309,2012,11,1.0,5.545454545454546
309,2012,12,6.0,5.545454545454546
309,2013,3,9.0,8.25
309,2013,4,8.0,8.25
309,2013,7,8.0,8.25
309,2014,1,10.0,6.631578947368421
309,2014,2,6.5,6.631578947368421
309,2014,3,7.5,6.631578947368421
309,2014,4,7.5,6.631578947368421
309,2014,5,7.0,6.631578947368421
309,2014,6,6.0,6.631578947368421
309,2014,7,5.0,6.631578947368421
309,2014,9,7.0,6.631578947368421
309,2014,10,4.0,6.631578947368421
309,2014,12,7.0,6.631578947368421
309,2015,2,9.0,5.857142857142857
309,2015,4,9.0,5.857142857142857
309,2015,5,1.0,5.857142857142857
309,2015,9,3.0,5.857142857142857
309,2015,11,6.333333333333333,5.857142857142857
309,2016,1,6.0,6.0
309,2016,2,2.0,6.0
309,2016,3,8.0,6.0
309,2016,4,6.5,6.0
309,2016,5,7.0,6.0
309,2016,8,5.5,6.0
309,2016,10,5.5,6.0
309,2017,1,7.0,7.625
309,2017,4,8.0,7.625
309,2017,5,4.0,7.625
309,2017,9,9.0,7.625
309,2017,10,10.0,7.625
309,2017,11,7.0,7.625
309,2018,1,7.5,6.6
309,2018,2,10.0,6.6
309,2018,3,5.5,6.6
309,2018,5,7.0,6.6
309,2018,7,7.0,6.6
309,2018,8,8.333333333333334,6.6
309,2018,9,4.75,6.6
309,2018,10,4.0,6.6
309,2018,12,7.666666666666667,6.6
309,2019,1,6.333333333333333,5.8
309,2019,2,6.0,5.8
309,2019,3,5.666666666666667,5.8
309,2019,4,5.0,5.8
309,2019,5,4.666666666666667,5.8
309,2019,6,9.0,5.8
309,2019,7,3.333333333333333,5.8
309,2019,8,4.5,5.8
309,2019,9,7.0,5.8
309,2019,10,7.0,5.8
309,2019,12,7.0,5.8
309,2020,1,3.0,6.431818181818182
309,2020,2,8.0,6.431818181818182
309,2020,3,8.0,6.431818181818182
309,2020,4,7.25,6.431818181818182
309,2020,5,5.666666666666667,6.431818181818182
309,2020,7,6.6,6.431818181818182
309,2020,8,5.0,6.431818181818182
309,2020,9,5.0,6.431818181818182
309,2020,10,7.75,6.431818181818182
309,2020,11,7.5,6.431818181818182
309,2020,12,7.25,6.431818181818182
311,2010,1,5.333333333333334,5.148148148148148
311,2010,2,4.726190476190476,5.148148148148148
311,2010,3,2.4285714285714284,5.148148148148148
311,2010,4,6.4,5.148148148148148
311,2010,5,4.214285714285714,5.148148148148148
311,2010,6,4.925925925925926,5.148148148148148
311,2010,7,6.5,5.148148148148148
311,2010,8,4.8,5.148148148148148
311,2010,9,3.6666666666666665,5.148148148148148
311,2010,10,7.0,5.148148148148148
311,2010,12,5.5,5.148148148148148
311,2011,1,4.571428571428571,5.571428571428571
311,2011,2,6.333333333333333,5.571428571428571
311,2011,3,7.0,5.571428571428571
311,2011,4,2.6666666666666665,5.571428571428571
311,2011,5,7.333333333333333,5.571428571428571
311,2011,6,8.0,5.571428571428571
311,2011,7,4.0,5.571428571428571
311,2011,8,6.5,5.571428571428571
311,2011,9,5.5,5.571428571428571
311,2011,10,4.0,5.571428571428571
311,2011,11,5.3,5.571428571428571
311,2011,12,5.214285714285714,5.571428571428571
311,2012,1,5.5,5.366666666666666
311,2012,3,7.0,5.366666666666666
311,2012,4,2.6666666666666665,5.366666666666666
311,2012,5,8.0,5.366666666666666
311,2012,6,3.0,5.366666666666666
311,2012,7,3.0,5.366666666666666
311,2012,8,1.0,5.366666666666666
311,2012,9,5.0,5.366666666666666
311,2012,10,6.5,5.366666666666666
311,2012,11,7.25,5.366666666666666
311,2012,12,8.333333333333334,5.366666666666666
311,2013,1,9.5,6.4375
311,2013,4,3.5,6.4375
311,2013,5,4.0,6.4375
311,2013,6,5.666666666666667,6.4375
311,2013,7,8.0,6.4375
311,2013,8,6.5,6.4375
311,2013,9,8.0,6.4375
311,2013,10,9.0,6.4375
311,2013,11,8.0,6.4375
311,2013,12,6.0,6.4375
311,2014,1,8.333333333333334,5.6
311,2014,2,1.0,5.6
311,2014,3,8.0,5.6
311,2014,4,1.0,5.6
311,2014,5,8.0,5.6
311,2014,7,4.25,5.6
311,2014,9,6.5,5.6
311,2014,10,4.5,5.6
311,2014,12,3.0,5.6
311,2015,1,6.0,4.777777777777778
311,2015,2,4.0,4.777777777777778
311,2015,4,1.0,4.777777777777778
311,2015,5,5.0,4.777777777777778
311,2015,6,6.0,4.777777777777778
311,2015,11,5.0,4.777777777777778
311,2016,1,8.5,5.846153846153846
311,2016,3,2.0,5.846153846153846
311,2016,5,8.0,5.846153846153846
311,2016,7,10.0,5.846153846153846
311,2016,8,6.0,5.846153846153846
311,2016,9,4.5,5.846153846153846
311,2016,10,8.0,5.846153846153846
311,2016,11,1.0,5.846153846153846
311,2017,2,3.0,2.7777777777777777
311,2017,3,4.0,2.7777777777777777
311,2017,4,1.25,2.7777777777777777
311,2017,6,5.0,2.7777777777777777
311,2017,8,1.0,2.7777777777777777
311,2018,1,6.0,6.121951219512195
311,2018,2,5.0,6.121951219512195
311,2018,3,7.0,6.121951219512195
311,2018,4,1.0,6.121951219512195
311,2018,6,8.0,6.121951219512195
311,2018,7,8.0,6.121951219512195
311,2018,8,5.3125,6.121951219512195
311,2018,9,6.5,6.121951219512195
311,2018,10,5.916666666666667,6.121951219512195
311,2018,11,7.0,6.121951219512195
311,2018,12,5.666666666666667,6.121951219512195
311,2019,1,9.0,6.761904761904762
311,2019,2,7.0,6.761904761904762
311,2019,5,4.0,6.761904761904762
311,2019,6,9.0,6.761904761904762
311,2019,7,6.333333333333333,6.761904761904762
311,2019,9,6.666666666666667,6.761904761904762
311,2019,10,5.833333333333333,6.761904761904762
311,2019,11,8.0,6.761904761904762
311,2020,1,4.666666666666667,6.142857142857143
311,2020,2,7.0,6.142857142857143
311,2020,3,5.666666666666667,6.142857142857143
311,2020,4,8.4,6.142857142857143
311,2020,5,7.0,6.142857142857143
311,2020,6,6.875,6.142857142857143
311,2020,7,6.25,6.142857142857143
311,2020,8,8.0,6.142857142857143
311,2020,9,4.333333333333333,6.142857142857143
311,2020,10,6.571428571428571,6.142857142857143
311,2020,11,4.5,6.142857142857143
311,2020,12,4.5,6.142857142857143
312,2010,4,4.4,3.9136690647482015
312,2010,5,3.8531746031746033,3.9136690647482015
312,2010,6,3.590909090909091,3.9136690647482015
312,2010,7,1.1428571428571428,3.9136690647482015
312,2010,8,4.25,3.9136690647482015
312,2010,9,6.857142857142857,3.9136690647482015
312,2010,10,4.219298245614035,3.9136690647482015
312,2010,11,3.7916666666666665,3.9136690647482015
312,2010,12,3.5,3.9136690647482015
312,2011,1,5.571428571428571,4.553398058252427
312,2011,2,4.857142857142857,4.553398058252427
312,2011,3,6.321428571428571,4.553398058252427
312,2011,4,4.363636363636363,4.553398058252427
312,2011,5,4.571428571428571,4.553398058252427
312,2011,6,4.714285714285714,4.553398058252427
312,2011,7,2.9166666666666665,4.553398058252427
312,2011,8,4.0,4.553398058252427
312,2011,9,4.714285714285714,4.553398058252427
312,2011,10,5.444444444444445,4.553398058252427
312,2011,11,2.833333333333333,4.553398058252427
312,2011,12,3.142857142857143,4.553398058252427
312,2012,1,5.75,5.1
312,2012,3,6.5,5.1
312,2012,4,4.0,5.1
312,2012,5,4.8,5.1
312,2012,6,7.0,5.1
312,2012,7,3.6666666666666665,5.1
312,2012,8,6.75,5.1
312,2012,9,1.5,5.1
312,2012,10,5.5,5.1
312,2012,11,5.333333333333333,5.1
312,2012,12,5.0,5.1
312,2013,1,4.0,4.117647058823529
312,2013,2,2.0,4.117647058823529
312,2013,4,5.5,4.117647058823529
312,2013,6,5.666666666666667,4.117647058823529
312,2013,7,1.0,4.117647058823529
312,2013,8,5.833333333333333,4.117647058823529
312,2013,9,2.0,4.117647058823529
312,2013,10,4.333333333333333,4.117647058823529
312,2013,11,8.0,4.117647058823529
312,2013,12,4.75,4.117647058823529
312,2014,1,4.0,4.4
312,2014,2,6.0,4.4
312,2014,3,5.0,4.4
312,2014,5,2.0,4.4
312,2014,6,6.0,4.4
312,2014,8,7.0,4.4
312,2014,10,1.0,4.4
312,2014,11,4.0,4.4
312,2014,12,1.0,4.4
312,2015,1,3.0,3.7142857142857135
312,2015,6,1.0,3.7142857142857135
312,2015,7,3.5,3.7142857142857135
312,2015,8,4.25,3.7142857142857135
312,2015,10,1.0,3.7142857142857135
312,2015,11,6.333333333333333,3.7142857142857135
312,2015,12,1.0,3.7142857142857135
312,2016,1,7.75,6.6
312,2016,2,8.0,6.6
312,2016,4,7.0,6.6
312,2016,5,6.0,6.6
312,2016,8,5.5,6.6
312,2016,9,5.0,6.6
312,2016,11,6.0,6.6
312,2017,1,2.5,3.5789473684210527
312,2017,2,1.0,3.5789473684210527
312,2017,4,3.0,3.5789473684210527
312,2017,5,5.666666666666667,3.5789473684210527
312,2017,6,2.0,3.5789473684210527
312,2017,7,9.0,3.5789473684210527
312,2017,8,2.0,3.5789473684210527
312,2017,9,4.0,3.5789473684210527
312,2017,10,1.0,3.5789473684210527
312,2017,11,7.0,3.5789473684210527
312,2017,12,4.5,3.5789473684210527
312,2018,1,10.0,4.727272727272728
312,2018,2,4.0,4.727272727272728
312,2018,3,8.5,4.727272727272728
312,2018,4,5.0,4.727272727272728
312,2018,6,4.0,4.727272727272728
312,2018,7,3.0,4.727272727272728
312,2018,8,1.5,4.727272727272728
312,2018,9,6.0,4.727272727272728
312,2018,10,1.0,4.727272727272728
312,2018,11,7.0,4.727272727272728
312,2018,12,6.0,4.727272727272728
312,2019,1,4.25,4.888888888888889
312,2019,2,4.0,4.888888888888889
312,2019,4,1.0,4.888888888888889
312,2019,5,6.5,4.888888888888889
312,2019,6,10.0,4.888888888888889
312,2019,7,5.0,4.888888888888889
312,2019,8,4.0,4.888888888888889
312,2019,9,10.0,4.888888888888889
312,2019,12,5.0,4.888888888888889
312,2020,1,1.0,5.1875
312,2020,3,6.0,5.1875
312,2020,4,8.5,5.1875
312,2020,5,4.0,5.1875
312,2020,6,3.5,5.1875
312,2020,7,5.0,5.1875
312,2020,8,8.0,5.1875
312,2020,9,1.0,5.1875
312,2020,10,6.8,5.1875
312,2020,11,6.333333333333333,5.1875
312,2020,12,4.666666666666667,5.1875
313,2010,1,9.0,6.227272727272728
313,2010,2,2.0,6.227272727272728
313,2010,3,6.166666666666667,6.227272727272728
313,2010,4,4.5,6.227272727272728
313,2010,5,7.0,6.227272727272728
313,2010,6,4.5,6.227272727272728
313,2010,7,5.5,6.227272727272728
313,2010,8,5.0,6.227272727272728
313,2010,9,5.333333333333333,6.227272727272728
313,2010,11,10.0,6.227272727272728
313,2010,12,8.0,6.227272727272728
313,2011,1,8.5,6.538461538461538
313,2011,2,6.0,6.538461538461538
313,2011,5,7.0,6.538461538461538
313,2011,6,7.333333333333333,6.538461538461538
313,2011,7,8.0,6.538461538461538
313,2011,10,5.5,6.538461538461538
313,2011,11,1.0,6.538461538461538
313,2012,1,5.0,5.588235294117647
313,2012,2,8.0,5.588235294117647
313,2012,3,4.5,5.588235294117647
313,2012,4,4.0,5.588235294117647
313,2012,5,3.5,5.588235294117647
313,2012,7,6.0,5.588235294117647
313,2012,9,2.0,5.588235294117647
313,2012,10,7.0,5.588235294117647
313,2012,11,10.0,5.588235294117647
313,2012,12,7.0,5.588235294117647
313,2013,1,8.0,7.1
313,2013,2,7.0,7.1
313,2013,4,6.5,7.1
313,2013,5,10.0,7.1
313,2013,6,7.0,7.1
313,2013,7,9.0,7.1
313,2013,9,2.0,7.1
313,2013,10,5.0,7.1
313,2013,11,10.0,7.1
313,2014,3,8.0,6.6
313,2014,4,5.0,6.6
313,2014,7,6.0,6.6
313,2014,8,7.5,6.6
313,2014,9,6.0,6.6
313,2014,10,5.5,6.6
313,2014,11,9.0,6.6
313,2015,1,6.0,6.588235294117647
313,2015,2,6.333333333333333,6.588235294117647
313,2015,3,8.0,6.588235294117647
313,2015,5,9.0,6.588235294117647
313,2015,6,7.8,6.588235294117647
313,2015,8,6.0,6.588235294117647
313,2015,9,6.0,6.588235294117647
313,2015,10,1.0,6.588235294117647
313,2015,11,6.0,6.588235294117647
313,2016,1,5.666666666666667,5.909090909090909
313,2016,2,4.333333333333333,5.909090909090909
313,2016,4,9.333333333333334,5.909090909090909
313,2016,6,1.0,5.909090909090909
313,2016,11,6.0,5.909090909090909
313,2017,1,5.0,5.9
313,2017,3,7.0,5.9
313,2017,5,6.0,5.9
313,2017,9,3.5,5.9
313,2017,10,8.5,5.9
313,2017,11,7.0,5.9
313,2017,12,3.0,5.9
313,2018,1,10.0,5.842105263157895
313,2018,4,8.0,5.842105263157895
313,2018,6,7.5,5.842105263157895
313,2018,7,1.3333333333333333,5.842105263157895
313,2018,8,4.0,5.842105263157895
313,2018,9,7.5,5.842105263157895
313,2018,10,6.666666666666667,5.842105263157895
313,2018,11,6.5,5.842105263157895
313,2018,12,6.0,5.842105263157895
313,2019,1,9.0,6.0
313,2019,2,7.666666666666667,6.0
313,2019,3,7.0,6.0
313,2019,4,7.0,6.0
313,2019,5,8.0,6.0
313,2019,6,9.0,6.0
313,2019,7,2.0,6.0
313,2019,8,6.833333333333333,6.0
313,2019,9,1.0,6.0
313,2019,10,8.0,6.0
313,2019,11,4.333333333333333,6.0
313,2019,12,3.0,6.0
313,2020,1,5.5,5.928571428571429
313,2020,2,8.0,5.928571428571429
313,2020,3,6.666666666666667,5.928571428571429
313,2020,4,5.0,5.928571428571429
313,2020,5,7.0,5.928571428571429
313,2020,6,5.083333333333333,5.928571428571429
313,2020,7,1.0,5.928571428571429
313,2020,8,2.0,5.928571428571429
313,2020,9,5.25,5.928571428571429
313,2020,10,6.5,5.928571428571429
313,2020,11,6.333333333333333,5.928571428571429
313,2020,12,7.666666666666667,5.928571428571429
315,2010,1,8.0,8.666666666666666
315,2010,5,9.0,8.666666666666666
315,2010,9,8.0,8.666666666666666
315,2010,10,9.5,8.666666666666666
315,2010,11,8.5,8.666666666666666
315,2011,6,6.0,6.142857142857143
315,2011,7,10.0,6.142857142857143
315,2011,9,6.0,6.142857142857143
315,2011,10,4.333333333333333,6.142857142857143
315,2011,12,8.0,6.142857142857143
315,2012,2,10.0,9.25
315,2012,3,10.0,9.25
315,2012,4,8.666666666666666,9.25
315,2012,5,8.0,9.25
315,2012,7,10.0,9.25
315,2012,8,9.0,9.25
315,2012,9,9.0,9.25
315,2012,10,9.666666666666666,9.25
315,2012,11,8.0,9.25
315,2012,12,10.0,9.25
315,2013,5,9.0,8.7
315,2013,6,9.5,8.7
315,2013,8,9.5,8.7
315,2013,9,1.0,8.7
315,2013,10,10.0,8.7
315,2013,11,10.0,8.7
315,2013,12,9.0,8.7
315,2014,1,10.0,8.555555555555555
315,2014,2,9.0,8.555555555555555
315,2014,3,1.0,8.555555555555555
315,2014,5,10.0,8.555555555555555
315,2014,7,9.5,8.555555555555555
315,2014,9,9.0,8.555555555555555
315,2014,12,9.5,8.555555555555555
315,2015,1,8.0,8.444444444444445
315,2015,2,8.5,8.444444444444445
315,2015,3,10.0,8.444444444444445
315,2015,4,10.0,8.444444444444445
315,2015,5,5.0,8.444444444444445
315,2015,6,8.5,8.444444444444445
315,2015,10,9.0,8.444444444444445
315,2016,1,9.0,8.714285714285714
315,2016,3,10.0,8.714285714285714
315,2016,6,8.0,8.714285714285714
315,2016,8,8.5,8.714285714285714
315,2016,10,9.0,8.714285714285714
315,2017,2,10.0,9.5
315,2017,4,9.0,9.5
315,2018,1,5.0,7.733333333333333
315,2018,3,9.0,7.733333333333333
315,2018,7,9.25,7.733333333333333
315,2018,8,6.333333333333333,7.733333333333333
315,2018,9,8.0,7.733333333333333
315,2018,11,7.0,7.733333333333333
315,2018,12,10.0,7.733333333333333
315,2019,1,9.0,9.210526315789474
315,2019,3,9.0,9.210526315789474
315,2019,4,10.0,9.210526315789474
315,2019,5,10.0,9.210526315789474
315,2019,6,7.666666666666667,9.210526315789474
315,2019,7,10.0,9.210526315789474
315,2019,8,10.0,9.210526315789474
315,2019,9,10.0,9.210526315789474
315,2019,10,9.666666666666666,9.210526315789474
315,2019,12,9.0,9.210526315789474
315,2020,1,8.666666666666666,8.352941176470589
315,2020,2,9.0,8.352941176470589
315,2020,3,9.0,8.352941176470589
315,2020,4,9.25,8.352941176470589
315,2020,5,6.75,8.352941176470589
315,2020,6,10.0,8.352941176470589
315,2020,7,8.5,8.352941176470589
315,2020,8,7.0,8.352941176470589
315,2020,9,8.0,8.352941176470589
315,2020,10,8.0,8.352941176470589
315,2020,11,10.0,8.352941176470589
315,2020,12,6.0,8.352941176470589
318,2010,3,7.0,4.666666666666667
318,2010,8,3.0,4.666666666666667
318,2010,10,4.0,4.666666666666667
318,2011,5,3.0,2.5
318,2011,9,2.0,2.5
318,2012,1,3.5,2.6
318,2012,6,2.0,2.6
318,2012,9,3.0,2.6
318,2012,10,1.0,2.6
318,2013,5,6.0,6.0
318,2014,1,2.0,4.0
318,2014,2,6.0,4.0
318,2015,4,7.0,6.25
318,2015,9,7.0,6.25
318,2015,10,3.0,6.25
318,2015,11,8.0,6.25
318,2016,1,5.0,4.142857142857143
318,2016,5,5.0,4.142857142857143
318,2016,7,6.0,4.142857142857143
318,2016,8,2.0,4.142857142857143
318,2016,9,5.0,4.142857142857143
318,2016,11,1.0,4.142857142857143
318,2017,9,10.0,10.0
318,2018,2,2.0,2.5
318,2018,9,5.0,2.5
318,2018,10,1.5,2.5
318,2019,4,6.0,5.166666666666667
318,2019,8,4.5,5.166666666666667
318,2020,3,2.0,5.333333333333333
318,2020,4,7.0,5.333333333333333
318,2020,5,5.5,5.333333333333333
318,2020,6,7.0,5.333333333333333
318,2020,7,7.5,5.333333333333333
318,2020,8,6.25,5.333333333333333
318,2020,9,2.0,5.333333333333333
318,2020,11,5.0,5.333333333333333
318,2020,12,5.0,5.333333333333333
323,2010,1,4.0,4.4
323,2010,2,5.0,4.4
323,2010,8,3.0,4.4
323,2010,10,5.0,4.4
323,2011,1,2.0,4.777777777777778
323,2011,4,1.6666666666666667,4.777777777777778
323,2011,7,9.5,4.777777777777778
323,2011,10,4.5,4.777777777777778
323,2011,11,8.0,4.777777777777778
323,2012,5,9.0,6.166666666666667
323,2012,6,6.0,6.166666666666667
323,2012,7,4.0,6.166666666666667
323,2012,10,6.0,6.166666666666667
323,2012,11,6.0,6.166666666666667
323,2013,1,8.0,4.6
323,2013,7,2.0,4.6
323,2013,8,3.0,4.6
323,2013,9,5.0,4.6
323,2013,10,5.0,4.6
323,2014,4,4.0,5.285714285714286
323,2014,5,2.0,5.285714285714286
323,2014,6,10.0,5.285714285714286
323,2014,7,4.5,5.285714285714286
323,2014,8,5.0,5.285714285714286
323,2014,10,7.0,5.285714285714286
323,2015,1,7.0,4.5
323,2015,2,3.0,4.5
323,2015,6,4.0,4.5
323,2015,8,4.0,4.5
323,2016,1,3.0,2.6666666666666665
323,2016,7,1.0,2.6666666666666665
323,2016,10,5.0,2.6666666666666665
323,2016,12,2.0,2.6666666666666665
323,2017,1,8.0,4.25
323,2017,5,3.0,4.25
323,2017,10,5.0,4.25
323,2017,12,1.0,4.25
323,2018,1,3.0,4.888888888888889
323,2018,3,1.0,4.888888888888889
323,2018,7,10.0,4.888888888888889
323,2018,10,5.5,4.888888888888889
323,2018,11,4.0,4.888888888888889
323,2019,1,6.0,5.5
323,2019,3,7.5,5.5
323,2019,5,5.0,5.5
323,2019,7,4.0,5.5
323,2019,8,5.0,5.5
323,2019,9,7.5,5.5
323,2019,10,4.0,5.5
323,2019,11,5.0,5.5
323,2019,12,4.5,5.5
323,2020,2,2.0,4.142857142857143
323,2020,3,3.0,4.142857142857143
323,2020,6,6.0,4.142857142857143
323,2020,8,6.0,4.142857142857143
323,2020,10,5.166666666666667,4.142857142857143
323,2020,11,3.0,4.142857142857143
323,2020,12,1.0,4.142857142857143
325,2010,2,6.0,6.666666666666667
325,2010,10,6.0,6.666666666666667
325,2010,12,8.0,6.666666666666667
325,2011,1,7.0,6.5
325,2011,3,6.0,6.5
325,2012,6,6.0,6.5
325,2012,8,7.0,6.5
325,2013,2,5.0,4.333333333333333
325,2013,3,3.0,4.333333333333333
325,2013,5,2.0,4.333333333333333
325,2013,8,5.0,4.333333333333333
325,2013,9,4.0,4.333333333333333
325,2013,10,7.0,4.333333333333333
325,2014,1,8.0,6.833333333333333
325,2014,7,7.0,6.833333333333333
325,2014,8,5.0,6.833333333333333
325,2014,10,7.0,6.833333333333333
325,2014,11,7.0,6.833333333333333
325,2015,4,6.0,5.8
325,2015,6,7.0,5.8
325,2015,8,1.0,5.8
325,2015,11,7.0,5.8
325,2015,12,8.0,5.8
325,2016,1,6.5,6.833333333333333
325,2016,8,9.0,6.833333333333333
325,2016,10,8.0,6.833333333333333
325,2016,11,5.5,6.833333333333333
325,2017,5,7.0,6.4
325,2017,7,3.0,6.4
325,2017,10,10.0,6.4
325,2017,11,4.0,6.4
325,2017,12,8.0,6.4
325,2018,2,6.0,6.0
325,2018,5,2.0,6.0
325,2018,6,7.0,6.0
325,2018,8,10.0,6.0
325,2018,9,7.0,6.0
325,2018,10,1.0,6.0
325,2019,1,1.0,6.571428571428571
325,2019,2,7.0,6.571428571428571
325,2019,5,7.0,6.571428571428571
325,2019,10,7.0,6.571428571428571
325,2019,11,10.0,6.571428571428571
325,2020,2,3.0,6.428571428571429
325,2020,4,6.0,6.428571428571429
325,2020,5,5.333333333333333,6.428571428571429
325,2020,9,4.5,6.428571428571429
325,2020,10,8.5,6.428571428571429
325,2020,11,7.0,6.428571428571429
325,2020,12,8.0,6.428571428571429
326,2010,5,6.0,7.571428571428571
326,2010,6,8.0,7.571428571428571
326,2010,8,10.0,7.571428571428571
326,2010,9,10.0,7.571428571428571
326,2010,10,10.0,7.571428571428571
326,2010,12,3.0,7.571428571428571
326,2011,1,7.0,7.6
326,2011,2,7.0,7.6
326,2011,4,10.0,7.6
326,2011,7,7.0,7.6
326,2011,9,7.0,7.6
326,2012,4,10.0,7.75
326,2012,5,7.0,7.75
326,2012,10,7.0,7.75
326,2013,4,7.0,7.2
326,2013,5,10.0,7.2
326,2013,7,8.0,7.2
326,2013,8,7.0,7.2
326,2013,10,6.9,7.2
326,2014,4,4.0,6.0
326,2014,9,7.0,6.0
326,2014,10,6.5,6.0
326,2014,11,6.0,6.0
326,2015,1,10.0,7.571428571428571
326,2015,2,7.0,7.571428571428571
326,2015,5,7.0,7.571428571428571
326,2015,6,7.0,7.571428571428571
326,2015,11,9.0,7.571428571428571
326,2015,12,6.0,7.571428571428571
326,2016,1,2.0,7.166666666666667
326,2016,3,10.0,7.166666666666667
326,2016,5,8.0,7.166666666666667
326,2016,10,8.0,7.166666666666667
326,2016,12,7.0,7.166666666666667
326,2017,6,8.0,8.0
326,2018,1,9.0,6.6
326,2018,3,4.0,6.6
326,2018,9,6.5,6.6
326,2018,10,7.0,6.6
326,2019,1,6.0,7.333333333333333
326,2019,3,10.0,7.333333333333333
326,2019,4,10.0,7.333333333333333
326,2019,7,5.0,7.333333333333333
326,2019,10,7.666666666666667,7.333333333333333
326,2019,11,7.0,7.333333333333333
326,2020,1,10.0,7.785714285714286
326,2020,2,8.0,7.785714285714286
326,2020,3,7.0,7.785714285714286
326,2020,4,7.0,7.785714285714286
326,2020,5,7.5,7.785714285714286
326,2020,7,8.5,7.785714285714286
326,2020,8,8.0,7.785714285714286
326,2020,9,6.333333333333333,7.785714285714286
326,2020,10,9.0,7.785714285714286
331,2010,2,7.0,6.142857142857143
331,2010,4,7.5,6.142857142857143
331,2010,8,3.0,6.142857142857143
331,2010,9,5.0,6.142857142857143
331,2010,10,6.5,6.142857142857143
331,2011,1,3.0,3.142857142857143
331,2011,2,3.5,3.142857142857143
331,2011,4,8.0,3.142857142857143
331,2011,8,1.0,3.142857142857143
331,2011,9,1.0,3.142857142857143
331,2011,10,2.0,3.142857142857143
331,2012,1,4.0,6.0
331,2012,10,6.0,6.0
331,2012,12,8.0,6.0
331,2013,1,3.5,2.875
331,2013,3,2.0,2.875
331,2013,6,3.0,2.875
331,2013,7,1.0,2.875
331,2013,8,3.0,2.875
